feature,importance
cat__ROUTE_BWI-MDW,0.0
cat__ROUTE_BWI-MEM,0.0
cat__ROUTE_BWI-MHT,0.0
cat__ROUTE_BWI-MIA,0.0
cat__ROUTE_BWI-MKE,0.0
cat__ROUTE_BWI-MSP,0.0
cat__ROUTE_BWI-MSY,0.0
cat__ROUTE_BWI-MYR,0.0
cat__ROUTE_BWI-OAK,0.0
cat__ROUTE_BWI-ORD,0.0
cat__ROUTE_BWI-ORF,0.0
cat__ROUTE_BWI-PBI,0.0
cat__ROUTE_BWI-PHX,0.0
cat__ROUTE_BWI-PIT,0.0
cat__ROUTE_BWI-PVD,0.0
cat__ROUTE_BWI-PWM,0.0
cat__ROUTE_BWI-RDU,0.0
cat__ROUTE_BWI-RIC,0.0
cat__ROUTE_BWI-ROC,0.0
cat__ROUTE_BWI-RSW,0.0
cat__ROUTE_BWI-SAN,0.0
cat__ROUTE_BWI-SAT,0.0
cat__ROUTE_BWI-SAV,0.0
cat__ROUTE_BWI-SDF,0.0
cat__ROUTE_BWI-SEA,0.0
cat__ROUTE_BWI-SFO,0.0
cat__ROUTE_BWI-SJU,0.0
cat__ROUTE_BWI-SLC,0.0
cat__ROUTE_BWI-SRQ,0.0
cat__ROUTE_BWI-STL,0.0
cat__ROUTE_BWI-TPA,0.0
cat__ROUTE_BZN-ATL,0.0
cat__ROUTE_BZN-AZA,0.0
cat__ROUTE_BZN-BOS,0.0
cat__ROUTE_BZN-DEN,0.0
cat__ROUTE_BZN-DFW,0.0
cat__ROUTE_BZN-EWR,0.0
cat__ROUTE_BZN-IAD,0.0
cat__ROUTE_BZN-IAH,0.0
cat__ROUTE_BZN-JFK,0.0
cat__ROUTE_BZN-LAS,0.0
cat__ROUTE_BZN-LAX,0.0
cat__ROUTE_BZN-MSP,0.0
cat__ROUTE_BZN-ORD,0.0
cat__ROUTE_BZN-SAN,0.0
cat__ROUTE_BZN-SEA,0.0
cat__ROUTE_BZN-SFO,0.0
cat__ROUTE_BZN-SLC,0.0
cat__ROUTE_CAE-ATL,0.0
cat__ROUTE_CAE-CLT,0.0
cat__ROUTE_CAE-DCA,0.0
cat__ROUTE_CAE-DFW,0.0
cat__ROUTE_CAE-LGA,0.0
cat__ROUTE_CAE-ORD,0.0
cat__ROUTE_CAK-CLT,0.0
cat__ROUTE_CAK-DCA,0.0
cat__ROUTE_CAK-FLL,0.0
cat__ROUTE_CAK-ORD,0.0
cat__ROUTE_CAK-PGD,0.0
cat__ROUTE_CAK-PIE,0.0
cat__ROUTE_CAK-SAV,0.0
cat__ROUTE_CAK-SFB,0.0
cat__ROUTE_CAK-SRQ,0.0
cat__ROUTE_CDC-SLC,0.0
cat__ROUTE_CDV-ANC,0.0
cat__ROUTE_CDV-YAK,0.0
cat__ROUTE_CHA-ATL,0.0
cat__ROUTE_CHA-CLT,0.0
cat__ROUTE_CHA-DCA,0.0
cat__ROUTE_CHA-DFW,0.0
cat__ROUTE_CHA-LAS,0.0
cat__ROUTE_CHA-ORD,0.0
cat__ROUTE_CHA-PIE,0.0
cat__ROUTE_CHA-SFB,0.0
cat__ROUTE_CHO-LGA,0.0
cat__ROUTE_CHO-ORD,0.0
cat__ROUTE_CHS-ATL,0.0
cat__ROUTE_CHS-BNA,0.0
cat__ROUTE_CHS-BOS,0.0
cat__ROUTE_CHS-BWI,0.0
cat__ROUTE_CHS-CLT,0.0
cat__ROUTE_CHS-CVG,0.0
cat__ROUTE_CHS-DAL,0.0
cat__ROUTE_CHS-DCA,0.0
cat__ROUTE_CHS-DEN,0.0
cat__ROUTE_CHS-DFW,0.0
cat__ROUTE_CHS-DTW,0.0
cat__ROUTE_CHS-EWR,0.0
cat__ROUTE_CHS-FLL,0.0
cat__ROUTE_CHS-HOU,0.0
cat__ROUTE_CHS-IAD,0.0
cat__ROUTE_CHS-JFK,0.0
cat__ROUTE_CHS-LGA,0.0
cat__ROUTE_CHS-MDW,0.0
cat__ROUTE_CHS-MIA,0.0
cat__ROUTE_CHS-ORD,0.0
cat__ROUTE_CHS-PHL,0.0
cat__ROUTE_CHS-SEA,0.0
cat__ROUTE_CID-ATL,0.0
cat__ROUTE_CID-AZA,0.0
cat__ROUTE_CID-CLT,0.0
cat__ROUTE_CID-DCA,0.0
cat__ROUTE_CID-DEN,0.0
cat__ROUTE_CID-DFW,0.0
cat__ROUTE_CID-FLL,0.0
cat__ROUTE_CID-LAS,0.0
cat__ROUTE_CID-MIA,0.0
cat__ROUTE_CID-MSP,0.0
cat__ROUTE_CID-ORD,0.0
cat__ROUTE_CID-PGD,0.0
cat__ROUTE_CID-PHX,0.0
cat__ROUTE_CID-PIE,0.0
cat__ROUTE_CID-SFB,0.0
cat__ROUTE_CID-SRQ,0.0
cat__ROUTE_CIU-DTW,0.0
cat__ROUTE_CIU-MSP,0.0
cat__ROUTE_CKB-SFB,0.0
cat__ROUTE_CLE-ATL,0.0
cat__ROUTE_CLE-AUS,0.0
cat__ROUTE_CLE-BNA,0.0
cat__ROUTE_CLE-BOS,0.0
cat__ROUTE_CLE-BWI,0.0
cat__ROUTE_CLE-CLT,0.0
cat__ROUTE_CLE-DCA,0.0
cat__ROUTE_CLE-DEN,0.0
cat__ROUTE_CLE-DFW,0.0
cat__ROUTE_CLE-DTW,0.0
cat__ROUTE_CLE-EWR,0.0
cat__ROUTE_CLE-FLL,0.0
cat__ROUTE_CLE-IAD,0.0
cat__ROUTE_CLE-IAH,0.0
cat__ROUTE_CLE-JFK,0.0
cat__ROUTE_CLE-LAS,0.0
cat__ROUTE_CLE-LAX,0.0
cat__ROUTE_CLE-LGA,0.0
cat__ROUTE_CLE-MCO,0.0
cat__ROUTE_CLE-MDW,0.0
cat__ROUTE_CLE-MIA,0.0
cat__ROUTE_CLE-MSP,0.0
cat__ROUTE_CLE-ORD,0.0
cat__ROUTE_CLE-PBI,0.0
cat__ROUTE_CLE-PHL,0.0
cat__ROUTE_CLE-PHX,0.0
cat__ROUTE_CLE-PIT,0.0
cat__ROUTE_CLE-RDU,0.0
cat__ROUTE_CLE-RSW,0.0
cat__ROUTE_CLE-SEA,0.0
cat__ROUTE_CLE-SFO,0.0
cat__ROUTE_CLE-SJU,0.0
cat__ROUTE_CLE-SLC,0.0
cat__ROUTE_CLE-SRQ,0.0
cat__ROUTE_CLE-STL,0.0
cat__ROUTE_CLE-TPA,0.0
cat__ROUTE_CLL-DFW,0.0
cat__ROUTE_CLT-ABE,0.0
cat__ROUTE_CLT-AGS,0.0
cat__ROUTE_CLT-ALB,0.0
cat__ROUTE_CLT-ATL,0.0
cat__ROUTE_CLT-ATW,0.0
cat__ROUTE_CLT-AUS,0.0
cat__ROUTE_CLT-AVL,0.0
cat__ROUTE_CLT-AVP,0.0
cat__ROUTE_CLT-BDL,0.0
cat__ROUTE_CLT-BHM,0.0
cat__ROUTE_CLT-BNA,0.0
cat__ROUTE_CLT-BOS,0.0
cat__ROUTE_CLT-BTR,0.0
cat__ROUTE_CLT-BTV,0.0
cat__ROUTE_CLT-BUF,0.0
cat__ROUTE_CLT-BWI,0.0
cat__ROUTE_CLT-CAE,0.0
cat__ROUTE_CLT-CAK,0.0
cat__ROUTE_CLT-CHA,0.0
cat__ROUTE_CLT-CHS,0.0
cat__ROUTE_CLT-CID,0.0
cat__ROUTE_CLT-CLE,0.0
cat__ROUTE_CLT-CMH,0.0
cat__ROUTE_CLT-CRW,0.0
cat__ROUTE_CLT-CVG,0.0
cat__ROUTE_CLT-DAB,0.0
cat__ROUTE_CLT-DAL,0.0
cat__ROUTE_CLT-DAY,0.0
cat__ROUTE_CLT-DCA,0.0
cat__ROUTE_CLT-DEN,0.0
cat__ROUTE_CLT-DFW,0.0
cat__ROUTE_CLT-DSM,0.0
cat__ROUTE_CLT-DTW,0.0
cat__ROUTE_CLT-ECP,0.0
cat__ROUTE_CLT-EWR,0.0
cat__ROUTE_CLT-EYW,0.0
cat__ROUTE_CLT-FAY,0.0
cat__ROUTE_CLT-FLL,0.0
cat__ROUTE_CLT-FWA,0.0
cat__ROUTE_CLT-GNV,0.0
cat__ROUTE_CLT-GPT,0.0
cat__ROUTE_CLT-GRR,0.0
cat__ROUTE_CLT-GSO,0.0
cat__ROUTE_CLT-GSP,0.0
cat__ROUTE_CLT-HHH,0.0
cat__ROUTE_CLT-HOU,0.0
cat__ROUTE_CLT-HPN,0.0
cat__ROUTE_CLT-HSV,0.0
cat__ROUTE_CLT-IAD,0.0
cat__ROUTE_CLT-IAH,0.0
cat__ROUTE_CLT-ILM,0.0
cat__ROUTE_CLT-IND,0.0
cat__ROUTE_CLT-JAN,0.0
cat__ROUTE_CLT-JAX,0.0
cat__ROUTE_CLT-JFK,0.0
cat__ROUTE_CLT-LAS,0.0
cat__ROUTE_CLT-LAX,0.0
cat__ROUTE_CLT-LEX,0.0
cat__ROUTE_CLT-LFT,0.0
cat__ROUTE_CLT-LGA,0.0
cat__ROUTE_CLT-LIT,0.0
cat__ROUTE_CLT-MCI,0.0
cat__ROUTE_CLT-MCO,0.0
cat__ROUTE_CLT-MDT,0.0
cat__ROUTE_CLT-MDW,0.0
cat__ROUTE_CLT-MEM,0.0
cat__ROUTE_CLT-MHT,0.0
cat__ROUTE_CLT-MIA,0.0
cat__ROUTE_CLT-MKE,0.0
cat__ROUTE_CLT-MLB,0.0
cat__ROUTE_CLT-MLI,0.0
cat__ROUTE_CLT-MSN,0.0
cat__ROUTE_CLT-MSP,0.0
cat__ROUTE_CLT-MSY,0.0
cat__ROUTE_CLT-MYR,0.0
cat__ROUTE_CLT-OAJ,0.0
cat__ROUTE_CLT-OKC,0.0
cat__ROUTE_CLT-OMA,0.0
cat__ROUTE_CLT-ONT,0.0
cat__ROUTE_CLT-ORD,0.0
cat__ROUTE_CLT-ORF,0.0
cat__ROUTE_CLT-PBI,0.0
cat__ROUTE_CLT-PDX,0.0
cat__ROUTE_CLT-PHL,0.0
cat__ROUTE_CLT-PHX,0.0
cat__ROUTE_CLT-PIA,0.0
cat__ROUTE_CLT-PIT,0.0
cat__ROUTE_CLT-PNS,0.0
cat__ROUTE_CLT-PVD,0.0
cat__ROUTE_CLT-PWM,0.0
cat__ROUTE_CLT-RDU,0.0
cat__ROUTE_CLT-RIC,0.0
cat__ROUTE_CLT-ROC,0.0
cat__ROUTE_CLT-RSW,0.0
cat__ROUTE_CLT-SAN,0.0
cat__ROUTE_CLT-SAT,0.0
cat__ROUTE_CLT-SAV,0.0
cat__ROUTE_CLT-SBN,0.0
cat__ROUTE_CLT-SDF,0.0
cat__ROUTE_CLT-SEA,0.0
cat__ROUTE_CLT-SFO,0.0
cat__ROUTE_CLT-SGF,0.0
cat__ROUTE_CLT-SHV,0.0
cat__ROUTE_CLT-SJU,0.0
cat__ROUTE_CLT-SLC,0.0
cat__ROUTE_CLT-SMF,0.0
cat__ROUTE_CLT-SNA,0.0
cat__ROUTE_CLT-SRQ,0.0
cat__ROUTE_CLT-STL,0.0
cat__ROUTE_CLT-STT,0.0
cat__ROUTE_CLT-STX,0.0
cat__ROUTE_CLT-SYR,0.0
cat__ROUTE_CLT-TLH,0.0
cat__ROUTE_CLT-TPA,0.0
cat__ROUTE_CLT-TUL,0.0
cat__ROUTE_CLT-TVC,0.0
cat__ROUTE_CLT-TYS,0.0
cat__ROUTE_CLT-VPS,0.0
cat__ROUTE_CLT-XNA,0.0
cat__ROUTE_CMH-ATL,0.0
cat__ROUTE_CMH-AUS,0.0
cat__ROUTE_CMH-BNA,0.0
cat__ROUTE_CMH-BOS,0.0
cat__ROUTE_CMH-BWI,0.0
cat__ROUTE_CMH-CLT,0.0
cat__ROUTE_CMH-DAL,0.0
cat__ROUTE_CMH-DCA,0.0
cat__ROUTE_CMH-DEN,0.0
cat__ROUTE_CMH-DFW,0.0
cat__ROUTE_CMH-DTW,0.0
cat__ROUTE_CMH-EWR,0.0
cat__ROUTE_CMH-FLL,0.0
cat__ROUTE_CMH-HOU,0.0
cat__ROUTE_CMH-IAD,0.0
cat__ROUTE_CMH-IAH,0.0
cat__ROUTE_CMH-JFK,0.0
cat__ROUTE_CMH-LAS,0.0
cat__ROUTE_CMH-LAX,0.0
cat__ROUTE_CMH-LGA,0.0
cat__ROUTE_CMH-MCO,0.0
cat__ROUTE_CMH-MDW,0.0
cat__ROUTE_CMH-MIA,0.0
cat__ROUTE_CMH-MSP,0.0
cat__ROUTE_CMH-ORD,0.0
cat__ROUTE_CMH-PHL,0.0
cat__ROUTE_CMH-PHX,0.0
cat__ROUTE_CMH-RSW,0.0
cat__ROUTE_CMH-SEA,0.0
cat__ROUTE_CMH-SLC,0.0
cat__ROUTE_CMH-SRQ,0.0
cat__ROUTE_CMH-STL,0.0
cat__ROUTE_CMH-TPA,0.0
cat__ROUTE_CMI-DFW,0.0
cat__ROUTE_CMI-ORD,0.0
cat__ROUTE_CMX-ORD,0.0
cat__ROUTE_COD-DEN,0.0
cat__ROUTE_COS-ATL,0.0
cat__ROUTE_COS-BWI,0.0
cat__ROUTE_COS-DAL,0.0
cat__ROUTE_COS-DEN,0.0
cat__ROUTE_COS-DFW,0.0
cat__ROUTE_COS-HOU,0.0
cat__ROUTE_COS-IAH,0.0
cat__ROUTE_COS-LAS,0.0
cat__ROUTE_COS-MDW,0.0
cat__ROUTE_COS-ORD,0.0
cat__ROUTE_COS-PHX,0.0
cat__ROUTE_COS-SAN,0.0
cat__ROUTE_COS-SAT,0.0
cat__ROUTE_COS-SLC,0.0
cat__ROUTE_COU-DFW,0.0
cat__ROUTE_COU-ORD,0.0
cat__ROUTE_CPR-DEN,0.0
cat__ROUTE_CRP-DFW,0.0
cat__ROUTE_CRP-HOU,0.0
cat__ROUTE_CRP-IAH,0.0
cat__ROUTE_CRW-ATL,0.0
cat__ROUTE_CRW-CLT,0.0
cat__ROUTE_CRW-DCA,0.0
cat__ROUTE_CRW-ORD,0.0
cat__ROUTE_CVG-ATL,0.0
cat__ROUTE_CVG-AUS,0.0
cat__ROUTE_CVG-AZA,0.0
cat__ROUTE_CVG-BNA,0.0
cat__ROUTE_CVG-BOS,0.0
cat__ROUTE_CVG-BWI,0.0
cat__ROUTE_CVG-CHS,0.0
cat__ROUTE_CVG-CLT,0.0
cat__ROUTE_CVG-DCA,0.0
cat__ROUTE_CVG-DEN,0.0
cat__ROUTE_CVG-DFW,0.0
cat__ROUTE_CVG-DTW,0.0
cat__ROUTE_CVG-EWR,0.0
cat__ROUTE_CVG-EYW,0.0
cat__ROUTE_CVG-FLL,0.0
cat__ROUTE_CVG-IAD,0.0
cat__ROUTE_CVG-IAH,0.0
cat__ROUTE_CVG-JAX,0.0
cat__ROUTE_CVG-JFK,0.0
cat__ROUTE_CVG-LAS,0.0
cat__ROUTE_CVG-LAX,0.0
cat__ROUTE_CVG-LGA,0.0
cat__ROUTE_CVG-MCO,0.0
cat__ROUTE_CVG-MDW,0.0
cat__ROUTE_CVG-MIA,0.0
cat__ROUTE_CVG-MLB,0.0
cat__ROUTE_CVG-MSP,0.0
cat__ROUTE_CVG-MSY,0.0
cat__ROUTE_CVG-ORD,0.0
cat__ROUTE_CVG-PBI,0.0
cat__ROUTE_CVG-PGD,0.0
cat__ROUTE_CVG-PHL,0.0
cat__ROUTE_CVG-PHX,0.0
cat__ROUTE_CVG-PIE,0.0
cat__ROUTE_CVG-RDU,0.0
cat__ROUTE_CVG-RSW,0.0
cat__ROUTE_CVG-SAV,0.0
cat__ROUTE_CVG-SEA,0.0
cat__ROUTE_CVG-SFB,0.0
cat__ROUTE_CVG-SLC,0.0
cat__ROUTE_CVG-SRQ,0.0
cat__ROUTE_CVG-TPA,0.0
cat__ROUTE_CVG-VPS,0.0
cat__ROUTE_CYS-DEN,0.0
cat__ROUTE_DAB-ATL,0.0
cat__ROUTE_DAB-CLT,0.0
cat__ROUTE_DAL-ABQ,0.0
cat__ROUTE_DAL-AMA,0.0
cat__ROUTE_DAL-ATL,0.0
cat__ROUTE_DAL-AUS,0.0
cat__ROUTE_DAL-BHM,0.0
cat__ROUTE_DAL-BNA,0.0
cat__ROUTE_DAL-BUR,0.0
cat__ROUTE_DAL-BWI,0.0
cat__ROUTE_DAL-CHS,0.0
cat__ROUTE_DAL-CLT,0.0
cat__ROUTE_DAL-CMH,0.0
cat__ROUTE_DAL-COS,0.0
cat__ROUTE_DAL-DCA,0.0
cat__ROUTE_DAL-DEN,0.0
cat__ROUTE_DAL-ECP,0.0
cat__ROUTE_DAL-ELP,0.0
cat__ROUTE_DAL-FLL,0.0
cat__ROUTE_DAL-HDN,0.0
cat__ROUTE_DAL-HOU,0.0
cat__ROUTE_DAL-HRL,0.0
cat__ROUTE_DAL-IND,0.0
cat__ROUTE_DAL-JAX,0.0
cat__ROUTE_DAL-LAS,0.0
cat__ROUTE_DAL-LAX,0.0
cat__ROUTE_DAL-LBB,0.0
cat__ROUTE_DAL-LGA,0.0
cat__ROUTE_DAL-LGB,0.0
cat__ROUTE_DAL-LIT,0.0
cat__ROUTE_DAL-MAF,0.0
cat__ROUTE_DAL-MCI,0.0
cat__ROUTE_DAL-MCO,0.0
cat__ROUTE_DAL-MDW,0.0
cat__ROUTE_DAL-MEM,0.0
cat__ROUTE_DAL-MIA,0.0
cat__ROUTE_DAL-MKE,0.0
cat__ROUTE_DAL-MSP,0.0
cat__ROUTE_DAL-MSY,0.0
cat__ROUTE_DAL-MTJ,0.0
cat__ROUTE_DAL-OAK,0.0
cat__ROUTE_DAL-OMA,0.0
cat__ROUTE_DAL-ONT,0.0
cat__ROUTE_DAL-ORD,0.0
cat__ROUTE_DAL-ORF,0.0
cat__ROUTE_DAL-PDX,0.0
cat__ROUTE_DAL-PHL,0.0
cat__ROUTE_DAL-PHX,0.0
cat__ROUTE_DAL-PIT,0.0
cat__ROUTE_DAL-PNS,0.0
cat__ROUTE_DAL-RDU,0.0
cat__ROUTE_DAL-RNO,0.0
cat__ROUTE_DAL-RSW,0.0
cat__ROUTE_DAL-SAN,0.0
cat__ROUTE_DAL-SAT,0.0
cat__ROUTE_DAL-SAV,0.0
cat__ROUTE_DAL-SDF,0.0
cat__ROUTE_DAL-SEA,0.0
cat__ROUTE_DAL-SJC,0.0
cat__ROUTE_DAL-SLC,0.0
cat__ROUTE_DAL-SMF,0.0
cat__ROUTE_DAL-SNA,0.0
cat__ROUTE_DAL-SRQ,0.0
cat__ROUTE_DAL-STL,0.0
cat__ROUTE_DAL-TPA,0.0
cat__ROUTE_DAL-TUL,0.0
cat__ROUTE_DAL-TUS,0.0
cat__ROUTE_DAL-VPS,0.0
cat__ROUTE_DAY-ATL,0.0
cat__ROUTE_DAY-CLT,0.0
cat__ROUTE_DAY-DCA,0.0
cat__ROUTE_DAY-DEN,0.0
cat__ROUTE_DAY-DFW,0.0
cat__ROUTE_DAY-LGA,0.0
cat__ROUTE_DAY-ORD,0.0
cat__ROUTE_DAY-PGD,0.0
cat__ROUTE_DAY-PIE,0.0
cat__ROUTE_DAY-SFB,0.0
cat__ROUTE_DCA-AGS,0.0
cat__ROUTE_DCA-ALB,0.0
cat__ROUTE_DCA-ATL,0.0
cat__ROUTE_DCA-AUS,0.0
cat__ROUTE_DCA-AVL,0.0
cat__ROUTE_DCA-BDL,0.0
cat__ROUTE_DCA-BGR,0.0
cat__ROUTE_DCA-BHM,0.0
cat__ROUTE_DCA-BNA,0.0
cat__ROUTE_DCA-BOS,0.0
cat__ROUTE_DCA-BTR,0.0
cat__ROUTE_DCA-BTV,0.0
cat__ROUTE_DCA-BUF,0.0
cat__ROUTE_DCA-CAE,0.0
cat__ROUTE_DCA-CAK,0.0
cat__ROUTE_DCA-CHA,0.0
cat__ROUTE_DCA-CHS,0.0
cat__ROUTE_DCA-CID,0.0
cat__ROUTE_DCA-CLE,0.0
cat__ROUTE_DCA-CLT,0.0
cat__ROUTE_DCA-CMH,0.0
cat__ROUTE_DCA-CRW,0.0
cat__ROUTE_DCA-CVG,0.0
cat__ROUTE_DCA-DAL,0.0
cat__ROUTE_DCA-DAY,0.0
cat__ROUTE_DCA-DEN,0.0
cat__ROUTE_DCA-DFW,0.0
cat__ROUTE_DCA-DSM,0.0
cat__ROUTE_DCA-DTW,0.0
cat__ROUTE_DCA-EWR,0.0
cat__ROUTE_DCA-EYW,0.0
cat__ROUTE_DCA-FLL,0.0
cat__ROUTE_DCA-GRR,0.0
cat__ROUTE_DCA-GSO,0.0
cat__ROUTE_DCA-GSP,0.0
cat__ROUTE_DCA-HOU,0.0
cat__ROUTE_DCA-HPN,0.0
cat__ROUTE_DCA-HSV,0.0
cat__ROUTE_DCA-IAH,0.0
cat__ROUTE_DCA-ICT,0.0
cat__ROUTE_DCA-ILM,0.0
cat__ROUTE_DCA-IND,0.0
cat__ROUTE_DCA-JAN,0.0
cat__ROUTE_DCA-JAX,0.0
cat__ROUTE_DCA-JFK,0.0
cat__ROUTE_DCA-LAN,0.0
cat__ROUTE_DCA-LAS,0.0
cat__ROUTE_DCA-LAX,0.0
cat__ROUTE_DCA-LEX,0.0
cat__ROUTE_DCA-LGA,0.0
cat__ROUTE_DCA-LIT,0.0
cat__ROUTE_DCA-MCI,0.0
cat__ROUTE_DCA-MCO,0.0
cat__ROUTE_DCA-MDW,0.0
cat__ROUTE_DCA-MEM,0.0
cat__ROUTE_DCA-MGM,0.0
cat__ROUTE_DCA-MHT,0.0
cat__ROUTE_DCA-MIA,0.0
cat__ROUTE_DCA-MKE,0.0
cat__ROUTE_DCA-MSN,0.0
cat__ROUTE_DCA-MSP,0.0
cat__ROUTE_DCA-MSY,0.0
cat__ROUTE_DCA-MYR,0.0
cat__ROUTE_DCA-OKC,0.0
cat__ROUTE_DCA-OMA,0.0
cat__ROUTE_DCA-ORD,0.0
cat__ROUTE_DCA-ORF,0.0
cat__ROUTE_DCA-PBI,0.0
cat__ROUTE_DCA-PDX,0.0
cat__ROUTE_DCA-PHL,0.0
cat__ROUTE_DCA-PHX,0.0
cat__ROUTE_DCA-PIT,0.0
cat__ROUTE_DCA-PNS,0.0
cat__ROUTE_DCA-PVD,0.0
cat__ROUTE_DCA-PWM,0.0
cat__ROUTE_DCA-RDU,0.0
cat__ROUTE_DCA-ROC,0.0
cat__ROUTE_DCA-RSW,0.0
cat__ROUTE_DCA-SAV,0.0
cat__ROUTE_DCA-SDF,0.0
cat__ROUTE_DCA-SEA,0.0
cat__ROUTE_DCA-SFO,0.0
cat__ROUTE_DCA-SJU,0.0
cat__ROUTE_DCA-SLC,0.0
cat__ROUTE_DCA-SRQ,0.0
cat__ROUTE_DCA-STL,0.0
cat__ROUTE_DCA-SYR,0.0
cat__ROUTE_DCA-TLH,0.0
cat__ROUTE_DCA-TPA,0.0
cat__ROUTE_DCA-TUL,0.0
cat__ROUTE_DCA-TYS,0.0
cat__ROUTE_DCA-VPS,0.0
cat__ROUTE_DCA-XNA,0.0
cat__ROUTE_DDC-DEN,0.0
cat__ROUTE_DEC-ORD,0.0
cat__ROUTE_DEN-ABQ,0.0
cat__ROUTE_DEN-ACV,0.0
cat__ROUTE_DEN-ALB,0.0
cat__ROUTE_DEN-AMA,0.0
cat__ROUTE_DEN-ANC,0.0
cat__ROUTE_DEN-ASE,0.0
cat__ROUTE_DEN-ATL,0.0
cat__ROUTE_DEN-ATW,0.0
cat__ROUTE_DEN-AUS,0.0
cat__ROUTE_DEN-BDL,0.0
cat__ROUTE_DEN-BFF,0.0
cat__ROUTE_DEN-BFL,0.0
cat__ROUTE_DEN-BHM,0.0
cat__ROUTE_DEN-BIH,0.0
cat__ROUTE_DEN-BIL,0.0
cat__ROUTE_DEN-BIS,0.0
cat__ROUTE_DEN-BNA,0.0
cat__ROUTE_DEN-BOI,0.0
cat__ROUTE_DEN-BOS,0.0
cat__ROUTE_DEN-BTM,0.0
cat__ROUTE_DEN-BUF,0.0
cat__ROUTE_DEN-BUR,0.0
cat__ROUTE_DEN-BWI,0.0
cat__ROUTE_DEN-BZN,0.0
cat__ROUTE_DEN-CHS,0.0
cat__ROUTE_DEN-CID,0.0
cat__ROUTE_DEN-CLE,0.0
cat__ROUTE_DEN-CLT,0.0
cat__ROUTE_DEN-CMH,0.0
cat__ROUTE_DEN-COD,0.0
cat__ROUTE_DEN-COS,0.0
cat__ROUTE_DEN-CPR,0.0
cat__ROUTE_DEN-CVG,0.0
cat__ROUTE_DEN-CYS,0.0
cat__ROUTE_DEN-DAL,0.0
cat__ROUTE_DEN-DAY,0.0
cat__ROUTE_DEN-DCA,0.0
cat__ROUTE_DEN-DDC,0.0
cat__ROUTE_DEN-DFW,0.0
cat__ROUTE_DEN-DIK,0.0
cat__ROUTE_DEN-DRO,0.0
cat__ROUTE_DEN-DSM,0.0
cat__ROUTE_DEN-DTW,0.0
cat__ROUTE_DEN-DVL,0.0
cat__ROUTE_DEN-EAR,0.0
cat__ROUTE_DEN-EGE,0.0
cat__ROUTE_DEN-ELP,0.0
cat__ROUTE_DEN-EUG,0.0
cat__ROUTE_DEN-EWR,0.0
cat__ROUTE_DEN-FAR,0.0
cat__ROUTE_DEN-FAT,0.0
cat__ROUTE_DEN-FCA,0.0
cat__ROUTE_DEN-FLL,0.0
cat__ROUTE_DEN-FSD,0.0
cat__ROUTE_DEN-GCC,0.0
cat__ROUTE_DEN-GEG,0.0
cat__ROUTE_DEN-GJT,0.0
cat__ROUTE_DEN-GRR,0.0
cat__ROUTE_DEN-GSO,0.0
cat__ROUTE_DEN-GSP,0.0
cat__ROUTE_DEN-GTF,0.0
cat__ROUTE_DEN-GUC,0.0
cat__ROUTE_DEN-HDN,0.0
cat__ROUTE_DEN-HLN,0.0
cat__ROUTE_DEN-HNL,0.0
cat__ROUTE_DEN-HOB,0.0
cat__ROUTE_DEN-HOU,0.0
cat__ROUTE_DEN-HSV,0.0
cat__ROUTE_DEN-HYS,0.0
cat__ROUTE_DEN-IAD,0.0
cat__ROUTE_DEN-IAH,0.0
cat__ROUTE_DEN-ICT,0.0
cat__ROUTE_DEN-IDA,0.0
cat__ROUTE_DEN-IND,0.0
cat__ROUTE_DEN-JAC,0.0
cat__ROUTE_DEN-JAX,0.0
cat__ROUTE_DEN-JFK,0.0
cat__ROUTE_DEN-JLN,0.0
cat__ROUTE_DEN-JMS,0.0
cat__ROUTE_DEN-KOA,0.0
cat__ROUTE_DEN-LAR,0.0
cat__ROUTE_DEN-LAS,0.0
cat__ROUTE_DEN-LAX,0.0
cat__ROUTE_DEN-LBB,0.0
cat__ROUTE_DEN-LBF,0.0
cat__ROUTE_DEN-LBL,0.0
cat__ROUTE_DEN-LEX,0.0
cat__ROUTE_DEN-LGA,0.0
cat__ROUTE_DEN-LGB,0.0
cat__ROUTE_DEN-LIH,0.0
cat__ROUTE_DEN-LIT,0.0
cat__ROUTE_DEN-LNK,0.0
cat__ROUTE_DEN-LWS,0.0
cat__ROUTE_DEN-MAF,0.0
cat__ROUTE_DEN-MCI,0.0
cat__ROUTE_DEN-MCO,0.0
cat__ROUTE_DEN-MDW,0.0
cat__ROUTE_DEN-MEM,0.0
cat__ROUTE_DEN-MFR,0.0
cat__ROUTE_DEN-MIA,0.0
cat__ROUTE_DEN-MKE,0.0
cat__ROUTE_DEN-MLI,0.0
cat__ROUTE_DEN-MOT,0.0
cat__ROUTE_DEN-MRY,0.0
cat__ROUTE_DEN-MSN,0.0
cat__ROUTE_DEN-MSO,0.0
cat__ROUTE_DEN-MSP,0.0
cat__ROUTE_DEN-MSY,0.0
cat__ROUTE_DEN-MTJ,0.0
cat__ROUTE_DEN-OAK,0.0
cat__ROUTE_DEN-OGG,0.0
cat__ROUTE_DEN-OKC,0.0
cat__ROUTE_DEN-OMA,0.0
cat__ROUTE_DEN-ONT,0.0
cat__ROUTE_DEN-ORD,0.0
cat__ROUTE_DEN-ORF,0.0
cat__ROUTE_DEN-PBI,0.0
